Magnitud,Latitud,Longitud,Profundidad,Estatus,Fecha Hora,Fecha Hora UTC,Estado,Referencia Distancia,Referencia Direccion,Referencia Localidad
3.9,16.2,-98.1,11.1,revisado,2018-02-17 16:30:40,2018-02-17 22:30:40,OAX,12,SUR,PINOTEPA NACIONAL
3.3,16.2,-98.0,5.0,revisado,2018-02-17 16:35:59,2018-02-17 22:35:59,OAX,12,SURESTE,PINOTEPA NACIONAL
3.3,16.2,-98.1,11.6,revisado,2018-02-17 16:39:25,2018-02-17 22:39:25,OAX,12,SUROESTE,PINOTEPA NACIONAL
3.2,16.2,-98.1,2.7,revisado,2018-02-17 16:44:26,2018-02-17 22:44:26,OAX,16,SUR,PINOTEPA NACIONAL
2.7,16.2,-98.2,5.0,revisado,2018-02-17 17:00:32,2018-02-17 23:00:32,OAX,25,SUROESTE,PINOTEPA NACIONAL
2.5,16.2,-98.1,5.0,revisado,2018-02-17 17:00:57,2018-02-17 23:00:57,OAX,17,SUROESTE,PINOTEPA NACIONAL
2.3,16.3,-98.0,10.0,revisado,2018-02-17 17:03:23,2018-02-17 23:03:23,OAX,9,SURESTE,PINOTEPA NACIONAL
2.6,30.6,-115.7,4.1,revisado,2018-02-17 17:04:05,2018-02-17 23:04:05,BC,23,NORESTE,LAZARO CARDENAS
3.0,16.3,-98.0,6.0,revisado,2018-02-17 17:04:40,2018-02-17 23:04:40,OAX,9,SUR,PINOTEPA NACIONAL
2.6,16.2,-98.2,6.0,revisado,2018-02-17 17:06:37,2018-02-17 23:06:37,OAX,20,SUROESTE,PINOTEPA NACIONAL
3.7,16.3,-98.0,12.3,revisado,2018-02-17 17:08:46,2018-02-17 23:08:46,OAX,4,SURESTE,PINOTEPA NACIONAL
3.7,16.3,-98.0,6.8,revisado,2018-02-17 17:18:07,2018-02-17 23:18:07,OAX,8,SURESTE,PINOTEPA NACIONAL
2.5,16.2,-98.2,10.0,revisado,2018-02-17 17:19:37,2018-02-17 23:19:37,OAX,19,SUROESTE,PINOTEPA NACIONAL
3.2,16.1,-98.0,5.0,revisado,2018-02-17 17:26:38,2018-02-17 23:26:38,OAX,29,SUR,PINOTEPA NACIONAL
2.8,16.3,-98.3,10.0,revisado,2018-02-17 17:28:21,2018-02-17 23:28:21,OAX,23,OESTE,PINOTEPA NACIONAL
3.4,16.0,-98.1,20.0,revisado,2018-02-17 17:30:46,2018-02-17 23:30:46,OAX,42,SUR,PINOTEPA NACIONAL
3.2,16.3,-97.8,3.5,revisado,2018-02-17 17:40:16,2018-02-17 23:40:16,OAX,27,ESTE,PINOTEPA NACIONAL
2.3,16.2,-98.2,10.0,revisado,2018-02-17 17:40:48,2018-02-17 23:40:48,OAX,19,SUROESTE,PINOTEPA NACIONAL
2.7,16.3,-98.2,20.0,revisado,2018-02-17 17:41:42,2018-02-17 23:41:42,OAX,18,SUROESTE,PINOTEPA NACIONAL
2.5,16.2,-98.2,10.0,revisado,2018-02-17 17:42:22,2018-02-17 23:42:22,OAX,18,SUROESTE,PINOTEPA NACIONAL
2.6,16.2,-98.2,6.0,revisado,2018-02-17 17:43:20,2018-02-17 23:43:20,OAX,22,SUROESTE,PINOTEPA NACIONAL
3.6,16.3,-98.1,11.7,revisado,2018-02-17 17:51:36,2018-02-17 23:51:36,OAX,9,SUROESTE,PINOTEPA NACIONAL
3.3,16.2,-98.1,3.0,revisado,2018-02-17 17:58:17,2018-02-17 23:58:17,OAX,15,SUR,PINOTEPA NACIONAL
3.4,15.6,-96.1,15.2,revisado,2020-06-23 19:31:33,2020-06-24 00:31:33,OAX,15,SUR,CRUCECITA
3.4,16.4,-98.3,11.3,revisado,2020-06-23 20:38:36,2020-06-24 01:38:36,OAX,25,OESTE,PINOTEPA NACIONAL
3.4,16.0,-98.2,5.8,revisado,2020-06-23 21:00:33,2020-06-24 02:00:33,OAX,44,SUROESTE,PINOTEPA NACIONAL
3.4,16.3,-98.9,16.1,revisado,2020-06-23 21:05:05,2020-06-24 02:05:05,GRO,67,SUROESTE,OMETEPEC
4.2,15.5,-96.6,11.8,revisado,2020-06-23 21:25:53,2020-06-24 02:25:53,OAX,25,SUROESTE,S PEDRO POCHUTLA
5.5,15.7,-96.6,12.0,revisado,2020-06-23 21:33:21,2020-06-24 02:33:21,OAX,10,OESTE,S PEDRO POCHUTLA
4.1,15.5,-96.6,17.1,revisado,2020-06-23 21:55:49,2020-06-24 02:55:49,OAX,25,SUROESTE,S PEDRO POCHUTLA
4.1,16.1,-95.9,52.1,revisado,2020-06-23 22:05:32,2020-06-24 03:05:32,OAX,38,NORESTE,CRUCECITA
4.8,15.5,-96.5,4.9,revisado,2020-06-23 22:11:16,2020-06-24 03:11:16,OAX,28,SUR,S PEDRO POCHUTLA
4.5,15.6,-96.5,21.0,revisado,2020-06-23 22:27:00,2020-06-24 03:27:00,OAX,22,SUROESTE,S PEDRO POCHUTLA
3.7,15.8,-96.0,19.2,revisado,2020-06-23 22:31:09,2020-06-24 03:31:09,OAX,14,ESTE,CRUCECITA
4.4,15.5,-96.6,14.8,revisado,2020-06-23 22:44:37,2020-06-24 03:44:37,OAX,32,SUROESTE,S PEDRO POCHUTLA
3.0,16.3,-98.2,5.9,revisado,2020-06-23 23:13:26,2020-06-24 04:13:26,OAX,20,OESTE,PINOTEPA NACIONAL
3.6,15.5,-96.5,18.2,revisado,2020-06-23 23:16:05,2020-06-24 04:16:05,OAX,25,SUROESTE,S PEDRO POCHUTLA
3.3,15.5,-96.5,10.2,revisado,2020-06-23 23:17:43,2020-06-24 04:17:43,OAX,25,SUROESTE,S PEDRO POCHUTLA
3.4,15.9,-97.3,2.9,revisado,2020-06-23 23:24:10,2020-06-24 04:24:10,OAX,21,OESTE,PUERTO ESCONDIDO
3.5,15.7,-97.3,5.0,revisado,2020-06-23 23:26:15,2020-06-24 04:26:15,OAX,32,SUROESTE,PUERTO ESCONDIDO
3.5,16.0,-96.2,27.3,revisado,2020-06-23 23:29:04,2020-06-24 04:29:04,OAX,27,NORTE,CRUCECITA
3.8,15.5,-96.5,17.0,revisado,2020-06-23 23:32:55,2020-06-24 04:32:55,OAX,32,SUR,S PEDRO POCHUTLA
3.2,19.4,-104.0,15.9,revisado,2020-06-23 23:34:53,2020-06-24 04:34:53,COL,32,NOROESTE,COQUIMATLAN
3.5,16.1,-95.9,30.6,revisado,2020-06-23 23:42:41,2020-06-24 04:42:41,OAX,45,NORESTE,CRUCECITA
3.8,16.0,-96.2,6.0,revisado,2020-06-24 00:09:48,2020-06-24 05:09:48,OAX,32,NOROESTE,CRUCECITA
3.7,15.9,-96.1,45.2,revisado,2020-06-24 00:14:39,2020-06-24 05:14:39,OAX,15,NORESTE,CRUCECITA
3.9,15.5,-96.6,22.9,revisado,2020-06-24 00:21:25,2020-06-24 05:21:25,OAX,34,SUROESTE,S PEDRO POCHUTLA
3.9,15.6,-96.1,13.7,revisado,2020-06-24 00:25:05,2020-06-24 05:25:05,OAX,15,SUR,CRUCECITA
3.4,15.8,-96.1,37.9,revisado,2020-06-24 00:36:43,2020-06-24 05:36:43,OAX,9,NORTE,CRUCECITA
3.9,16.1,-95.9,37.1,revisado,2020-06-24 00:41:07,2020-06-24 05:41:07,OAX,46,NORESTE,CRUCECITA
3.9,15.6,-96.1,11.3,revisado,2020-06-24 00:48:14,2020-06-24 05:48:14,OAX,14,SUR,CRUCECITA
3.6,15.6,-96.1,15.0,revisado,2020-06-24 01:00:12,2020-06-24 06:00:12,OAX,18,SURESTE,CRUCECITA
4.0,15.8,-95.9,16.1,revisado,2020-06-24 01:01:40,2020-06-24 06:01:40,OAX,28,ESTE,CRUCECITA
3.9,15.7,-96.0,17.9,revisado,2020-06-24 01:05:09,2020-06-24 06:05:09,OAX,16,SURESTE,CRUCECITA
3.2,16.0,-97.0,10.3,revisado,2020-06-24 01:18:40,2020-06-24 06:18:40,OAX,12,NORESTE,PUERTO ESCONDIDO
3.5,15.7,-96.3,12.5,revisado,2020-06-24 01:46:58,2020-06-24 06:46:58,OAX,21,SUROESTE,CRUCECITA
3.6,15.6,-96.3,11.4,revisado,2020-06-24 01:52:38,2020-06-24 06:52:38,OAX,19,SURESTE,S PEDRO POCHUTLA
3.8,15.7,-96.3,9.6,revisado,2020-06-24 01:54:21,2020-06-24 06:54:21,OAX,16,ESTE,S PEDRO POCHUTLA
3.9,15.7,-96.3,5.8,revisado,2020-06-24 01:58:55,2020-06-24 06:58:55,OAX,17,SURESTE,S PEDRO POCHUTLA
3.7,15.7,-96.2,7.9,revisado,2020-06-24 02:03:09,2020-06-24 07:03:09,OAX,13,SUROESTE,CRUCECITA
3.6,15.9,-96.3,38.4,revisado,2020-06-24 02:19:43,2020-06-24 07:19:43,OAX,22,NOROESTE,CRUCECITA
4.2,15.6,-96.3,15.2,revisado,2020-06-24 02:24:09,2020-06-24 07:24:09,OAX,25,SURESTE,S PEDRO POCHUTLA
3.9,15.6,-96.3,12.0,revisado,2020-06-24 02:30:34,2020-06-24 07:30:34,OAX,23,SURESTE,S PEDRO POCHUTLA
3.9,15.5,-96.4,5.7,revisado,2020-06-24 02:36:29,2020-06-24 07:36:29,OAX,25,SUR,S PEDRO POCHUTLA
4.6,18.3,-103.5,5.0,revisado,2020-06-24 03:08:34,2020-06-24 08:08:34,MICH,64,SUROESTE,COALCOMAN
4.0,15.6,-96.6,10.0,revisado,2020-06-24 03:13:50,2020-06-24 08:13:50,OAX,22,SUROESTE,S PEDRO POCHUTLA
3.8,16.5,-95.3,58.7,revisado,2020-06-24 03:17:18,2020-06-24 08:17:18,OAX,21,NOROESTE,TEHUANTEPEC
3.2,15.7,-96.3,4.1,revisado,2020-06-24 03:17:44,2020-06-24 08:17:44,OAX,14,ESTE,S PEDRO POCHUTLA
4.0,16.0,-95.9,53.9,revisado,2020-06-24 03:26:39,2020-06-24 08:26:39,OAX,39,NORESTE,CRUCECITA
4.1,15.5,-96.5,16.2,revisado,2020-06-24 03:36:43,2020-06-24 08:36:43,OAX,32,SUR,S PEDRO POCHUTLA
3.7,18.2,-103.5,3.4,revisado,2020-06-24 03:40:46,2020-06-24 08:40:46,MICH,74,SUROESTE,COALCOMAN
3.8,18.2,-103.5,5.0,revisado,2020-06-24 03:44:55,2020-06-24 08:44:55,MICH,71,SUROESTE,COALCOMAN
3.9,15.7,-96.3,4.5,revisado,2020-06-24 03:51:24,2020-06-24 08:51:24,OAX,18,ESTE,S PEDRO POCHUTLA
3.9,18.2,-103.5,5.0,revisado,2020-06-24 03:53:36,2020-06-24 08:53:36,MICH,73,SUROESTE,COALCOMAN
3.9,15.0,-93.8,12.1,revisado,2020-06-24 03:57:40,2020-06-24 08:57:40,CHIS,98,SUROESTE,PIJIJIAPAN
3.9,16.1,-95.3,17.3,revisado,2020-06-24 04:13:08,2020-06-24 09:13:08,OAX,13,SUROESTE,SALINA CRUZ
3.8,16.0,-96.2,18.1,revisado,2020-06-24 04:41:20,2020-06-24 09:41:20,OAX,27,NORTE,CRUCECITA
4.0,15.7,-96.2,23.9,revisado,2020-06-24 04:47:29,2020-06-24 09:47:29,OAX,12,SUROESTE,CRUCECITA
3.8,15.6,-96.3,13.6,revisado,2020-06-24 04:54:21,2020-06-24 09:54:21,OAX,20,SUROESTE,CRUCECITA
3.7,15.8,-97.0,14.5,revisado,2020-06-24 05:00:11,2020-06-24 10:00:11,OAX,11,SURESTE,PUERTO ESCONDIDO
3.7,18.4,-101.2,44.9,revisado,2020-06-24 05:13:30,2020-06-24 10:13:30,MICH,46,SUROESTE,HUETAMO
3.1,16.2,-98.0,25.0,revisado,2020-06-24 05:35:31,2020-06-24 10:35:31,OAX,22,SURESTE,PINOTEPA NACIONAL
4.1,15.5,-96.1,14.4,revisado,2020-06-24 05:37:09,2020-06-24 10:37:09,OAX,35,SUR,CRUCECITA
3.5,16.5,-98.5,13.4,revisado,2020-06-24 05:44:40,2020-06-24 10:44:40,GRO,21,SUROESTE,OMETEPEC
4.1,19.7,-108.7,10.0,revisado,2020-06-24 05:55:15,2020-06-24 10:55:15,JAL,374,SUROESTE,PUERTO VALLARTA
3.0,17.1,-100.0,12.7,revisado,2020-06-24 06:19:28,2020-06-24 11:19:28,GRO,15,NORESTE,COYUCA DE BENITEZ
3.8,18.9,-105.3,16.1,revisado,2020-06-24 06:33:38,2020-06-24 11:33:38,JAL,86,SUROESTE,CIHUATLAN
3.3,16.1,-98.0,4.5,revisado,2020-06-24 06:49:48,2020-06-24 11:49:48,OAX,29,SUR,PINOTEPA NACIONAL
4.1,15.8,-96.5,10.8,revisado,2020-06-24 06:54:19,2020-06-24 11:54:19,OAX,7,NOROESTE,S PEDRO POCHUTLA
3.8,15.7,-96.3,10.0,revisado,2020-06-24 07:27:27,2020-06-24 12:27:27,OAX,20,SURESTE,S PEDRO POCHUTLA
3.9,15.8,-96.2,35.9,revisado,2020-06-24 07:27:47,2020-06-24 12:27:47,OAX,5,NOROESTE,CRUCECITA
4.0,16.1,-95.9,47.0,revisado,2020-06-24 08:43:55,2020-06-24 13:43:55,OAX,43,NORESTE,CRUCECITA
3.7,18.9,-105.4,16.5,revisado,2020-06-24 08:54:13,2020-06-24 13:54:13,JAL,94,SUROESTE,CIHUATLAN
3.9,15.8,-96.1,15.6,revisado,2020-06-24 09:03:23,2020-06-24 14:03:23,OAX,1,SUROESTE,CRUCECITA
3.8,15.3,-96.6,22.5,revisado,2020-06-24 09:42:19,2020-06-24 14:42:19,OAX,49,SUROESTE,S PEDRO POCHUTLA
3.2,16.3,-98.2,15.6,revisado,2020-06-24 09:53:08,2020-06-24 14:53:08,OAX,19,OESTE,PINOTEPA NACIONAL
4.1,15.5,-96.0,20.8,revisado,2020-06-24 10:28:55,2020-06-24 15:28:55,OAX,34,SURESTE,CRUCECITA
3.2,16.0,-97.1,26.7,revisado,2020-06-24 10:53:24,2020-06-24 15:53:24,OAX,18,NOROESTE,PUERTO ESCONDIDO
4.2,15.9,-95.9,50.5,revisado,2020-06-24 11:02:28,2020-06-24 16:02:28,OAX,28,NORESTE,CRUCECITA
3.7,15.0,-93.0,76.3,revisado,2020-06-24 11:26:17,2020-06-24 16:26:17,CHIS,45,SUR,MAPASTEPEC
3.0,18.2,-103.5,3.4,revisado,2020-06-24 12:04:26,2020-06-24 17:04:26,MICH,72,SUROESTE,COALCOMAN
3.8,15.7,-96.1,38.1,revisado,2020-06-24 12:25:20,2020-06-24 17:25:20,OAX,9,SUR,CRUCECITA
3.5,15.5,-96.9,14.5,revisado,2020-06-24 12:34:45,2020-06-24 17:34:45,OAX,42,SURESTE,PUERTO ESCONDIDO
3.9,15.6,-96.0,18.6,revisado,2020-06-24 12:46:39,2020-06-24 17:46:39,OAX,20,SURESTE,CRUCECITA
4.4,15.6,-96.1,11.7,revisado,2020-06-24 13:01:06,2020-06-24 18:01:06,OAX,16,SUR,CRUCECITA
3.7,18.0,-99.4,53.6,revisado,2020-06-24 13:10:28,2020-06-24 18:10:28,GRO,32,SUR,CD DE HUITZUCO
4.1,15.6,-96.3,7.2,revisado,2020-06-24 13:16:36,2020-06-24 18:16:36,OAX,27,SURESTE,S PEDRO POCHUTLA
3.5,15.6,-96.0,4.1,revisado,2020-06-24 13:21:21,2020-06-24 18:21:21,OAX,26,SURESTE,CRUCECITA
4.0,15.6,-96.8,3.0,revisado,2020-06-24 13:30:54,2020-06-24 18:30:54,OAX,41,SURESTE,PUERTO ESCONDIDO
4.2,15.8,-96.3,47.6,revisado,2020-06-24 13:49:50,2020-06-24 18:49:50,OAX,18,ESTE,S PEDRO POCHUTLA
4.1,15.5,-96.1,9.8,revisado,2020-06-24 14:01:55,2020-06-24 19:01:55,OAX,30,SUR,CRUCECITA
4.0,15.5,-96.3,12.0,revisado,2020-06-24 14:23:14,2020-06-24 19:23:14,OAX,32,SUROESTE,CRUCECITA
4.3,15.3,-96.2,14.8,revisado,2020-06-24 14:32:17,2020-06-24 19:32:17,OAX,52,SUR,CRUCECITA
4.8,15.4,-96.7,16.1,revisado,2020-06-24 15:06:19,2020-06-24 20:06:19,OAX,42,SUROESTE,S PEDRO POCHUTLA
3.5,19.4,-104.1,8.8,revisado,2020-06-24 15:42:32,2020-06-24 20:42:32,COL,37,NOROESTE,COQUIMATLAN
3.6,15.6,-96.2,14.1,revisado,2020-06-24 15:46:55,2020-06-24 20:46:55,OAX,20,SUR,CRUCECITA
4.0,17.3,-94.9,136.9,revisado,2020-06-24 15:56:53,2020-06-24 20:56:53,OAX,51,NORTE,MATIAS ROMERO
3.9,19.6,-102.2,15.2,revisado,2020-06-24 15:57:04,2020-06-24 20:57:04,MICH,20,OESTE,PARACHO
4.2,15.5,-96.0,9.6,revisado,2020-06-24 16:07:00,2020-06-24 21:07:00,OAX,35,SURESTE,CRUCECITA
3.5,19.5,-104.5,47.8,revisado,2020-06-24 16:09:34,2020-06-24 21:09:34,JAL,13,SUROESTE,CASIMIRO CASTILLO
3.2,16.4,-98.3,26.1,revisado,2020-06-24 16:14:41,2020-06-24 21:14:41,OAX,23,OESTE,PINOTEPA NACIONAL
4.0,14.5,-93.7,44.7,revisado,2020-06-24 16:28:19,2020-06-24 21:28:19,CHIS,135,SUROESTE,MAPASTEPEC
3.2,17.0,-100.3,26.6,revisado,2020-06-24 16:36:40,2020-06-24 21:36:40,GRO,20,OESTE,COYUCA DE BENITEZ
3.8,16.8,-95.6,15.1,revisado,2020-06-24 16:58:05,2020-06-24 21:58:05,OAX,53,NOROESTE,CD IXTEPEC
4.3,16.3,-99.4,16.1,revisado,2020-06-24 17:00:27,2020-06-24 22:00:27,GRO,57,SUR,SAN MARCOS
4.0,15.5,-96.0,10.0,revisado,2020-06-24 17:13:48,2020-06-24 22:13:48,OAX,37,SURESTE,CRUCECITA
4.0,15.5,-96.0,5.0,revisado,2020-06-24 17:22:53,2020-06-24 22:22:53,OAX,34,SURESTE,CRUCECITA
4.0,15.6,-96.1,4.1,revisado,2020-06-24 18:14:16,2020-06-24 23:14:16,OAX,20,SURESTE,CRUCECITA
3.7,18.1,-103.5,5.0,revisado,2020-06-24 18:27:14,2020-06-24 23:27:14,MICH,77,SUROESTE,COALCOMAN
3.6,15.9,-96.1,34.5,revisado,2020-06-24 18:36:44,2020-06-24 23:36:44,OAX,13,NORTE,CRUCECITA
3.8,18.2,-103.3,10.0,revisado,2021-09-08 19:36:38,2021-09-09 00:36:38,MICH,68,SUR,COALCOMAN
3.8,13.6,-92.2,16.1,revisado,2021-09-08 19:46:47,2021-09-09 00:46:47,CHIS,118,SUR,CD HIDALGO
3.9,16.8,-99.7,10.0,revisado,2021-09-08 20:03:05,2021-09-09 01:03:05,GRO,24,SURESTE,ACAPULCO
3.4,14.9,-92.4,98.4,revisado,2021-09-08 20:52:15,2021-09-09 01:52:15,CHIS,18,OESTE,TAPACHULA
3.6,15.5,-93.3,96.2,revisado,2021-09-08 20:57:08,2021-09-09 01:57:08,CHIS,23,SUROESTE,PIJIJIAPAN
3.5,16.8,-99.8,10.0,revisado,2021-09-08 21:35:48,2021-09-09 02:35:48,GRO,16,SURESTE,ACAPULCO
3.8,16.8,-99.8,10.0,revisado,2021-09-08 21:44:47,2021-09-09 02:44:47,GRO,15,SURESTE,ACAPULCO
3.3,17.4,-97.5,69.9,revisado,2021-09-08 21:49:10,2021-09-09 02:49:10,OAX,23,NORESTE,H TLAXIACO
3.4,16.8,-99.9,10.0,revisado,2021-09-08 21:50:15,2021-09-09 02:50:15,GRO,13,SUR,ACAPULCO
3.1,19.3,-104.4,66.6,revisado,2021-09-08 22:29:11,2021-09-09 03:29:11,JAL,23,ESTE,CIHUATLAN
3.6,16.8,-99.8,10.0,revisado,2021-09-08 22:35:42,2021-09-09 03:35:42,GRO,13,SURESTE,ACAPULCO
3.6,16.8,-99.8,10.0,revisado,2021-09-08 22:37:32,2021-09-09 03:37:32,GRO,15,SURESTE,ACAPULCO
3.5,16.8,-99.8,9.9,revisado,2021-09-08 22:41:12,2021-09-09 03:41:12,GRO,12,SURESTE,ACAPULCO
3.3,16.7,-99.8,10.0,revisado,2021-09-08 22:46:46,2021-09-09 03:46:46,GRO,16,SURESTE,ACAPULCO
3.6,16.8,-99.7,10.0,revisado,2021-09-08 22:53:13,2021-09-09 03:53:13,GRO,26,SURESTE,ACAPULCO
3.2,16.9,-99.9,10.0,revisado,2021-09-08 22:56:05,2021-09-09 03:56:05,GRO,2,ESTE,ACAPULCO
3.7,17.9,-101.8,8.9,revisado,2021-09-08 23:08:58,2021-09-09 04:08:58,GRO,42,NOROESTE,ZIHUATANEJO
3.3,19.1,-104.1,6.8,revisado,2021-09-08 23:16:55,2021-09-09 04:16:55,COL,25,NOROESTE,CD DE ARMERIA
3.3,16.2,-98.1,3.5,revisado,2021-09-08 23:28:57,2021-09-09 04:28:57,OAX,19,SUROESTE,PINOTEPA NACIONAL
3.5,16.8,-99.7,10.0,revisado,2021-09-08 23:30:35,2021-09-09 04:30:35,GRO,22,SURESTE,ACAPULCO
3.0,16.4,-97.5,3.2,revisado,2021-09-08 23:33:50,2021-09-09 04:33:50,OAX,44,NORTE,RIO GRANDE
3.7,16.8,-99.9,10.0,revisado,2021-09-08 23:35:10,2021-09-09 04:35:10,GRO,9,SUR,ACAPULCO
3.6,15.6,-94.1,46.3,revisado,2021-09-08 23:44:48,2021-09-09 04:44:48,CHIS,67,SUROESTE,TONALA
3.4,16.7,-99.9,10.0,revisado,2021-09-08 23:55:40,2021-09-09 04:55:40,GRO,13,SUR,ACAPULCO
3.1,16.9,-100.0,17.7,revisado,2021-09-09 00:03:55,2021-09-09 05:03:55,GRO,12,OESTE,ACAPULCO
3.8,16.9,-99.8,10.0,revisado,2021-09-09 00:08:31,2021-09-09 05:08:31,GRO,14,NORESTE,ACAPULCO
3.6,17.0,-99.8,10.0,revisado,2021-09-09 00:20:59,2021-09-09 05:20:59,GRO,12,NORESTE,ACAPULCO
3.1,17.0,-100.0,31.2,revisado,2021-09-09 00:25:06,2021-09-09 05:25:06,GRO,9,ESTE,COYUCA DE BENITEZ
3.7,16.8,-100.0,10.0,revisado,2021-09-09 00:30:52,2021-09-09 05:30:52,GRO,8,SUROESTE,ACAPULCO
3.6,16.9,-100.0,10.0,revisado,2021-09-09 00:37:20,2021-09-09 05:37:20,GRO,7,SUROESTE,ACAPULCO
3.3,16.8,-99.8,10.0,revisado,2021-09-09 00:41:54,2021-09-09 05:41:54,GRO,18,SURESTE,ACAPULCO
3.2,16.9,-98.9,33.1,revisado,2021-09-09 00:45:19,2021-09-09 05:45:19,GRO,51,ESTE,SAN MARCOS
3.4,15.6,-98.4,17.9,revisado,2021-09-09 00:47:43,2021-09-09 05:47:43,OAX,94,SUROESTE,PINOTEPA NACIONAL
3.3,16.8,-99.8,10.0,revisado,2021-09-09 00:49:51,2021-09-09 05:49:51,GRO,16,SURESTE,ACAPULCO
3.6,16.6,-98.5,2.1,revisado,2021-09-09 01:10:54,2021-09-09 06:10:54,GRO,16,SUROESTE,OMETEPEC
3.2,16.3,-98.0,25.6,revisado,2021-09-09 01:42:37,2021-09-09 06:42:37,OAX,8,SURESTE,PINOTEPA NACIONAL
3.7,21.6,-101.1,5.0,revisado,2021-09-09 01:43:17,2021-09-09 06:43:17,GTO,25,NORESTE,SAN FELIPE
3.8,21.0,-105.9,17.1,revisado,2021-09-09 02:09:11,2021-09-09 07:09:11,JAL,80,NOROESTE,IXTAPA
3.6,15.1,-94.5,16.1,revisado,2021-09-09 02:25:12,2021-09-09 07:25:12,CHIS,138,SUROESTE,TONALA
3.6,16.5,-95.3,21.7,revisado,2021-09-09 02:40:10,2021-09-09 07:40:10,OAX,21,NOROESTE,TEHUANTEPEC
3.6,16.8,-99.7,10.0,revisado,2021-09-09 02:45:18,2021-09-09 07:45:18,GRO,19,SURESTE,ACAPULCO
3.2,16.5,-98.5,30.0,revisado,2021-09-09 02:50:53,2021-09-09 07:50:53,GRO,22,SUROESTE,OMETEPEC
3.7,16.8,-99.7,8.8,revisado,2021-09-09 03:00:13,2021-09-09 08:00:13,GRO,21,SURESTE,ACAPULCO
3.4,19.7,-104.5,57.9,revisado,2021-09-09 03:08:31,2021-09-09 08:08:31,JAL,11,NOROESTE,CASIMIRO CASTILLO
3.6,18.1,-103.4,9.4,revisado,2021-09-09 03:09:53,2021-09-09 08:09:53,MICH,77,SUROESTE,COALCOMAN
3.4,17.2,-95.2,125.7,revisado,2021-09-09 03:20:22,2021-09-09 08:20:22,OAX,44,NOROESTE,MATIAS ROMERO
3.5,16.1,-97.6,11.1,revisado,2021-09-09 03:23:14,2021-09-09 08:23:14,OAX,17,NOROESTE,RIO GRANDE
3.7,14.1,-92.8,18.3,revisado,2021-09-09 03:30:47,2021-09-09 08:30:47,CHIS,94,SUROESTE,CD HIDALGO
3.7,17.0,-99.9,9.0,revisado,2021-09-09 03:39:40,2021-09-09 08:39:40,GRO,11,NOROESTE,ACAPULCO
3.3,16.8,-99.8,10.6,revisado,2021-09-09 03:43:18,2021-09-09 08:43:18,GRO,14,ESTE,ACAPULCO
3.7,15.4,-96.5,16.1,revisado,2021-09-09 03:48:32,2021-09-09 08:48:32,OAX,35,SUR,S PEDRO POCHUTLA
3.6,16.8,-99.8,9.0,revisado,2021-09-09 03:49:24,2021-09-09 08:49:24,GRO,17,SURESTE,ACAPULCO
3.3,31.9,-115.9,20.1,revisado,2021-09-09 04:12:09,2021-09-09 09:12:09,BC,63,NORESTE,RODOLFO SANCHEZ T(MRO)
4.0,15.6,-95.0,20.9,revisado,2021-09-09 05:02:25,2021-09-09 10:02:25,OAX,67,SURESTE,SALINA CRUZ
3.6,16.8,-99.7,10.9,revisado,2021-09-09 05:05:53,2021-09-09 10:05:53,GRO,22,ESTE,ACAPULCO
3.7,15.6,-95.0,48.5,revisado,2021-09-09 05:06:40,2021-09-09 10:06:40,OAX,70,SURESTE,SALINA CRUZ
4.2,16.8,-99.8,10.0,revisado,2021-09-09 05:56:21,2021-09-09 10:56:21,GRO,15,SURESTE,ACAPULCO
3.4,17.0,-99.8,10.0,revisado,2021-09-09 06:08:45,2021-09-09 11:08:45,GRO,16,NORESTE,ACAPULCO
3.7,15.0,-94.0,31.5,revisado,2021-09-09 06:28:42,2021-09-09 11:28:42,CHIS,114,SUROESTE,PIJIJIAPAN
3.6,16.9,-94.0,154.5,revisado,2021-09-09 06:32:37,2021-09-09 11:32:37,CHIS,34,NOROESTE,CINTALAPA
3.6,16.8,-99.8,10.0,revisado,2021-09-09 06:41:42,2021-09-09 11:41:42,GRO,17,SURESTE,ACAPULCO
3.8,18.2,-103.2,10.0,revisado,2021-09-09 06:49:03,2021-09-09 11:49:03,MICH,69,SUR,COALCOMAN
3.7,15.6,-93.6,104.1,revisado,2021-09-09 06:51:42,2021-09-09 11:51:42,CHIS,41,SUROESTE,PIJIJIAPAN
3.8,15.1,-94.5,17.4,revisado,2021-09-09 07:12:00,2021-09-09 12:12:00,CHIS,133,SUROESTE,TONALA
2.9,16.8,-99.8,10.0,revisado,2021-09-09 07:37:07,2021-09-09 12:37:07,GRO,18,SURESTE,ACAPULCO
3.2,16.1,-97.2,26.8,revisado,2021-09-09 07:38:38,2021-09-09 12:38:38,OAX,30,NORESTE,RIO GRANDE
3.3,16.8,-99.9,10.0,revisado,2021-09-09 07:48:15,2021-09-09 12:48:15,GRO,6,SUROESTE,ACAPULCO
3.6,16.8,-99.8,10.0,revisado,2021-09-09 09:27:12,2021-09-09 14:27:12,GRO,18,SURESTE,ACAPULCO
3.4,16.8,-99.7,10.0,revisado,2021-09-09 09:41:39,2021-09-09 14:41:39,GRO,22,SURESTE,ACAPULCO
3.6,18.1,-103.3,5.0,revisado,2021-09-09 09:59:33,2021-09-09 14:59:33,MICH,78,SUR,COALCOMAN
